epoch,step,test F1 Score,test_loss,training F1 Score_epoch,training F1 Score_step,training_loss_epoch,training_loss_step,validation F1 Score,validation_loss
14,3999,,,,0.48148149251937866,,0.24744674563407898,,
14,4049,,,,0.6111111044883728,,0.1829715371131897,,
14,4099,,,,0.4595588445663452,,0.2543518543243408,,
14,4149,,,,0.6111111640930176,,0.19959262013435364,,
14,4184,,,,,,,0.3347208797931671,0.265922874212265
14,4184,,,0.33445706963539124,,0.27509647607803345,,,
15,4199,,,,0.25735294818878174,,0.29924190044403076,,
15,4249,,,,0.1975308656692505,,0.30314821004867554,,
15,4299,,,,0.41534388065338135,,0.24478767812252045,,
15,4349,,,,0.21848739683628082,,0.34249618649482727,,
15,4399,,,,0.31578946113586426,,0.27437716722488403,,
15,4449,,,,0.21671827137470245,,0.31290972232818604,,
15,4463,,,,,,,0.3612156808376312,0.2588251531124115
15,4463,,,0.3391183614730835,,0.2715193033218384,,,
16,4499,,,,0.4583333432674408,,0.2243165522813797,,
16,4549,,,,0.24132731556892395,,0.3220876455307007,,
16,4599,,,,0.31111112236976624,,0.32607144117355347,,
16,4649,,,,0.5058479309082031,,0.23431971669197083,,
16,4699,,,,0.3055555522441864,,0.2480664849281311,,
16,4742,,,,,,,0.3881515860557556,0.25225815176963806
16,4742,,,0.35065916180610657,,0.26978814601898193,,,
17,4749,,,,0.2538461685180664,,0.3640184998512268,,
17,4799,,,,0.3333333432674408,,0.2947041988372803,,
17,4849,,,,0.30000001192092896,,0.26649218797683716,,
17,4899,,,,0.4375,,0.23209533095359802,,
17,4949,,,,0.32773110270500183,,0.31898924708366394,,
17,4999,,,,0.1354166716337204,,0.2697544991970062,,
17,5021,,,,,,,0.39045292139053345,0.25523242354393005
17,5021,,,0.35433509945869446,,0.2674301266670227,,,
18,5049,,,,0.3125,,0.25378090143203735,,
18,5099,,,,0.6517857313156128,,0.1629137247800827,,
18,5149,,,,0.46554625034332275,,0.2344697266817093,,
18,5199,,,,0.38947370648384094,,0.23146933317184448,,
18,5249,,,,0.37370243668556213,,0.22958508133888245,,
18,5299,,,,0.375,,0.24595075845718384,,
18,5300,,,,,,,0.3790104389190674,0.2514187693595886
18,5300,,,0.3664461374282837,,0.2664104104042053,,,
19,5349,,,,0.4166666865348816,,0.24024736881256104,,
19,5399,,,,0.20588235557079315,,0.3395775258541107,,
19,5449,,,,0.2857142984867096,,0.2589358687400818,,
19,5499,,,,0.3602941334247589,,0.2699921429157257,,
19,5549,,,,0.20000000298023224,,0.31333106756210327,,
19,5579,,,,,,,0.38797715306282043,0.2505655288696289
19,5579,,,0.37575119733810425,,0.2665012776851654,,,
20,5599,,,,0.529411792755127,,0.2191665917634964,,
20,5649,,,,0.4000000059604645,,0.3609456717967987,,
20,5699,,,,0.23658694326877594,,0.30400726199150085,,
20,5749,,,,0.442307710647583,,0.3097105622291565,,
20,5799,,,,0.3333333432674408,,0.2943016290664673,,
20,5849,,,,0.3541666865348816,,0.2939722537994385,,
20,5858,,,,,,,0.40453073382377625,0.25210636854171753
20,5858,,,0.3876437246799469,,0.2603231966495514,,,
21,5899,,,,0.25,,0.39564356207847595,,
21,5949,,,,0.4074074327945709,,0.28278207778930664,,
21,5999,,,,0.4702381193637848,,0.26830363273620605,,
21,6049,,,,0.29038283228874207,,0.27409490942955017,,
21,6099,,,,0.26250001788139343,,0.26221951842308044,,
21,6137,,,,,,,0.4815637171268463,0.24678176641464233
21,6137,,,0.39680248498916626,,0.25994572043418884,,,
22,6149,,,,0.5346021056175232,,0.23832052946090698,,
22,6199,,,,0.4625000059604645,,0.19343838095664978,,
22,6249,,,,0.1944444477558136,,0.24758543074131012,,
22,6299,,,,0.2576121985912323,,0.31474119424819946,,
22,6349,,,,0.550000011920929,,0.22312350571155548,,
22,6399,,,,0.47083336114883423,,0.2255871742963791,,
22,6416,,,,,,,0.49729621410369873,0.24683786928653717
22,6416,,,0.4083968997001648,,0.25882866978645325,,,
23,6449,,,,0.26006191968917847,,0.29002460837364197,,
23,6499,,,,0.4102941155433655,,0.25537872314453125,,
23,6549,,,,0.2085561454296112,,0.3730713725090027,,
23,6599,,,,0.4583333432674408,,0.2012513130903244,,
23,6649,,,,0.18535353243350983,,0.3442128002643585,,
23,6695,,,,,,,0.47325989603996277,0.25209447741508484
23,6695,,,0.4073514938354492,,0.2591935992240906,,,
24,6699,,,,0.375,,0.2484818994998932,,
24,6749,,,,0.47727274894714355,,0.2170015424489975,,
24,6799,,,,0.6078431606292725,,0.18644875288009644,,
24,6849,,,,0.3095237910747528,,0.29972487688064575,,
24,6899,,,,0.26111114025115967,,0.2919972538948059,,
24,6949,,,,0.43773871660232544,,0.2653498649597168,,
24,6974,,,,,,,0.49133381247520447,0.25413110852241516
24,6974,,,0.4197748005390167,,0.25564804673194885,,,
25,6999,,,,0.23760683834552765,,0.29690808057785034,,
25,7049,,,,0.3052631616592407,,0.31097644567489624,,
25,7099,,,,0.5686274766921997,,0.24705851078033447,,
25,7149,,,,0.6752451062202454,,0.18720251321792603,,
25,7199,,,,0.5230263471603394,,0.24333852529525757,,
25,7249,,,,0.4880342185497284,,0.27887827157974243,,
25,7253,,,,,,,0.5106551647186279,0.24242503941059113
25,7253,,,0.43107542395591736,,0.2545161545276642,,,
26,7299,,,,0.34736841917037964,,0.3009941577911377,,
26,7349,,,,0.6859728097915649,,0.1779215931892395,,
26,7399,,,,0.33834585547447205,,0.27632829546928406,,
26,7449,,,,0.6000000238418579,,0.19443127512931824,,
26,7499,,,,0.15864527225494385,,0.38531285524368286,,
26,7532,,,,,,,0.5079321265220642,0.24637728929519653
26,7532,,,0.42636770009994507,,0.25240159034729004,,,
27,7549,,,,0.4583333432674408,,0.21423551440238953,,
27,7599,,,,0.26050421595573425,,0.3117709159851074,,
27,7649,,,,0.6320175528526306,,0.19310860335826874,,
27,7699,,,,0.5281862616539001,,0.19842107594013214,,
27,7749,,,,0.2638888955116272,,0.2722969949245453,,
27,7799,,,,0.4829288721084595,,0.27051883935928345,,
27,7811,,,,,,,0.4998781085014343,0.2448165863752365
27,7811,,,0.4384668469429016,,0.25231531262397766,,,
28,7849,,,,0.4539969861507416,,0.20324552059173584,,
28,7899,,,,0.3750000298023224,,0.28655293583869934,,
28,7949,,,,0.5995798110961914,,0.2175600528717041,,
28,7999,,,,0.5225694179534912,,0.21831071376800537,,
28,8049,,,,0.5470588207244873,,0.23934759199619293,,
28,8090,,,,,,,0.4978911578655243,0.2452210634946823
28,8090,,,0.44244635105133057,,0.24991509318351746,,,
29,8099,,,,0.6228373646736145,,0.1953165978193283,,
29,8149,,,,0.3690887987613678,,0.3594421148300171,,
29,8199,,,,0.4537815451622009,,0.2281055450439453,,
29,8249,,,,0.5111110806465149,,0.32237040996551514,,
29,8299,,,,0.3360806107521057,,0.32266196608543396,,
29,8349,,,,0.5451388955116272,,0.2098662406206131,,
29,8369,,,,,,,0.5140718817710876,0.24133624136447906
29,8369,,,0.44394761323928833,,0.2506226897239685,,,
30,8399,,,,0.47083336114883423,,0.2377881407737732,,
30,8449,,,,0.2777777910232544,,0.31870484352111816,,
30,8499,,,,0.4901960790157318,,0.2161756008863449,,
30,8549,,,,0.2478632628917694,,0.2516881227493286,,
30,8599,,,,0.3705882132053375,,0.21896877884864807,,
30,8648,,,,,,,0.5194119215011597,0.24015933275222778
30,8648,,,0.44176578521728516,,0.24793851375579834,,,
31,8649,,,,0.5017361044883728,,0.23461709916591644,,
31,8699,,,,0.5915261507034302,,0.252285361289978,,
31,8749,,,,0.32679739594459534,,0.2540892958641052,,
31,8799,,,,0.6687500476837158,,0.16787086427211761,,
31,8849,,,,0.42690059542655945,,0.2441432625055313,,
31,8899,,,,0.5147058963775635,,0.2251957654953003,,
31,8927,,,,,,,0.5010089874267578,0.24212738871574402
31,8927,,,0.44793805480003357,,0.24865363538265228,,,
32,8949,,,,0.4313725531101227,,0.36720380187034607,,
32,8999,,,,0.40000003576278687,,0.3052879273891449,,
32,9049,,,,0.26764705777168274,,0.25053149461746216,,
32,9099,,,,0.37654322385787964,,0.37661057710647583,,
32,9149,,,,0.46092504262924194,,0.2852065861225128,,
32,9199,,,,0.5633987188339233,,0.2194128930568695,,
32,9206,,,,,,,0.5108629465103149,0.24268583953380585
32,9206,,,0.45051389932632446,,0.24739597737789154,,,
33,9249,,,,0.6875,,0.21724189817905426,,
33,9299,,,,0.5375000238418579,,0.2589156925678253,,
33,9349,,,,0.5375000238418579,,0.16912946105003357,,
33,9399,,,,0.5941176414489746,,0.20082169771194458,,
33,9449,,,,0.6177884340286255,,0.1966075450181961,,
33,9485,,,,,,,0.4846598207950592,0.24834957718849182
33,9485,,,0.4625530540943146,,0.2445400357246399,,,
34,9499,,,,0.5992647409439087,,0.20937767624855042,,
34,9549,,,,0.49197861552238464,,0.23108409345149994,,
34,9599,,,,0.43048128485679626,,0.2421567142009735,,
34,9649,,,,0.6291666626930237,,0.17295511066913605,,
34,9699,,,,0.4313725531101227,,0.26836541295051575,,
34,9749,,,,0.5750000476837158,,0.21629396080970764,,
34,9764,,,,,,,0.5167586207389832,0.2421141415834427
34,9764,,,0.46141067147254944,,0.24399365484714508,,,
35,9799,,,,0.27206477522850037,,0.2792291045188904,,
35,9849,,,,0.5486111640930176,,0.23518191277980804,,
35,9899,,,,0.5016160607337952,,0.1831786185503006,,
35,9949,,,,0.4789915680885315,,0.23051005601882935,,
35,9999,,,,0.42627963423728943,,0.24119190871715546,,
35,10043,,,,,,,0.5057865381240845,0.24031415581703186
35,10043,,,0.45700904726982117,,0.2448882907629013,,,
36,10049,,,,0.5,,0.21797680854797363,,
36,10099,,,,0.5689865946769714,,0.1833869367837906,,
36,10149,,,,0.546875,,0.24351416528224945,,
36,10199,,,,0.43697482347488403,,0.3149166703224182,,
36,10249,,,,0.33986929059028625,,0.2928551137447357,,
36,10299,,,,0.47058823704719543,,0.2585085928440094,,
36,10322,,,,,,,0.505763590335846,0.23971402645111084
36,10322,,,0.46536973118782043,,0.24464111030101776,,,
37,10349,,,,0.6708333492279053,,0.2046944797039032,,
37,10399,,,,0.3640020191669464,,0.2607938051223755,,
37,10449,,,,0.75,,0.15785354375839233,,
37,10499,,,,0.4437500238418579,,0.25996047258377075,,
37,10549,,,,0.5738636255264282,,0.22230924665927887,,
37,10599,,,,0.6696428656578064,,0.16841530799865723,,
37,10601,,,,,,,0.5178943276405334,0.2365628480911255
37,10601,,,0.47027164697647095,,0.24033868312835693,,,
38,10649,,,,0.3970588445663452,,0.2604624629020691,,
38,10699,,,,0.5718749761581421,,0.22445204854011536,,
38,10749,,,,0.3968749940395355,,0.26206108927726746,,
38,10799,,,,0.5178571939468384,,0.23617985844612122,,
38,10849,,,,0.6683006882667542,,0.16666162014007568,,
38,10880,,,,,,,0.5171256065368652,0.23738780617713928
38,10880,,,0.47230419516563416,,0.2377147376537323,,,
39,10899,,,,0.5686274766921997,,0.22514989972114563,,
39,10949,,,,0.6828465461730957,,0.1913694590330124,,
39,10999,,,,0.5263157486915588,,0.21534603834152222,,
39,11049,,,,0.2912280857563019,,0.3256801962852478,,
39,11099,,,,0.3368421196937561,,0.3066833019256592,,
39,11149,,,,0.3553921580314636,,0.284676730632782,,
39,11159,,,,,,,0.5029699206352234,0.23993273079395294
39,11159,,,0.4727172255516052,,0.23691053688526154,,,
40,11199,,,,0.4986917972564697,,0.2264544665813446,,
40,11249,,,,0.3980861306190491,,0.281394898891449,,
40,11299,,,,0.3925926089286804,,0.2380068600177765,,
40,11349,,,,0.4156862795352936,,0.24661584198474884,,
40,11399,,,,0.5,,0.20519967377185822,,
40,11438,,,,,,,0.5193936228752136,0.23899298906326294
40,11438,,,0.47310829162597656,,0.2364150583744049,,,
41,11449,,,,0.45490196347236633,,0.20834745466709137,,
41,11499,,,,0.6764706373214722,,0.160758376121521,,
41,11549,,,,0.4334365427494049,,0.20192018151283264,,
41,11599,,,,0.33484163880348206,,0.244290292263031,,
41,11649,,,,0.6875,,0.1632917821407318,,
41,11699,,,,0.2947368323802948,,0.35650014877319336,,
41,11717,,,,,,,0.5255513787269592,0.23851412534713745
41,11717,,,0.47950810194015503,,0.23677220940589905,,,
42,11749,,,,0.4882352948188782,,0.26511651277542114,,
42,11799,,,,0.5583333373069763,,0.2446969598531723,,
42,11849,,,,0.5219298601150513,,0.20105980336666107,,
42,11899,,,,0.6138889193534851,,0.19314394891262054,,
42,11949,,,,0.7529411911964417,,0.18176211416721344,,
42,11996,,,,,,,0.5017181038856506,0.24240164458751678
42,11996,,,0.47756844758987427,,0.23411794006824493,,,
43,11999,,,,0.43529412150382996,,0.23381954431533813,,
43,12049,,,,0.395061731338501,,0.2746358811855316,,
43,12099,,,,0.30882352590560913,,0.29280614852905273,,
43,12149,,,,0.46464645862579346,,0.2370118945837021,,
43,12199,,,,0.5072115659713745,,0.22033028304576874,,
43,12249,,,,0.5385964512825012,,0.2071274220943451,,
43,12275,,,,,,,0.5229384899139404,0.24003452062606812
43,12275,,,0.47911205887794495,,0.23423191905021667,,,
44,12299,,,,0.4910714328289032,,0.22256696224212646,,
44,12349,,,,0.7041522860527039,,0.17429283261299133,,
44,12399,,,,0.3710407018661499,,0.24766768515110016,,
44,12449,,,,0.4464285671710968,,0.21529321372509003,,
44,12499,,,,0.4452614188194275,,0.23298852145671844,,
44,12549,,,,0.7377451062202454,,0.1598186492919922,,
44,12554,,,,,,,0.5107187628746033,0.23857012391090393
44,12554,,,0.48323655128479004,,0.23320549726486206,,,
45,12599,,,,0.7379862666130066,,0.180175319314003,,
45,12649,,,,0.43529412150382996,,0.19450190663337708,,
45,12699,,,,0.3333333432674408,,0.24118727445602417,,
45,12749,,,,0.26608186960220337,,0.39833778142929077,,
45,12799,,,,0.5486111044883728,,0.22961604595184326,,
45,12833,,,,,,,0.5155979990959167,0.24087022244930267
45,12833,,,0.48188093304634094,,0.2317599356174469,,,
46,12849,,,,0.5833333134651184,,0.15871866047382355,,
46,12899,,,,0.6200980544090271,,0.20337755978107452,,
46,12949,,,,0.2581169009208679,,0.2501944303512573,,
46,12999,,,,0.43611109256744385,,0.26128578186035156,,
46,13049,,,,0.40424591302871704,,0.2576873302459717,,
46,13099,,,,0.5070028305053711,,0.2381349802017212,,
46,13112,,,,,,,0.5167689323425293,0.23992282152175903
46,13112,,,0.4872645139694214,,0.2302197366952896,,,
47,13149,,,,0.41578948497772217,,0.2432692050933838,,
47,13199,,,,0.5350877046585083,,0.3336475193500519,,
47,13249,,,,0.4672619104385376,,0.19765764474868774,,
47,13299,,,,0.4941176772117615,,0.21721108257770538,,
47,13349,,,,0.38823527097702026,,0.22640466690063477,,
47,13391,,,,,,,0.5108733773231506,0.24030300974845886
47,13391,,,0.48872312903404236,,0.23052643239498138,,,
48,13399,,,,0.47105512022972107,,0.23382504284381866,,
48,13449,,,,0.41025644540786743,,0.2647378742694855,,
48,13499,,,,0.43529412150382996,,0.2491925209760666,,
48,13549,,,,0.5822368264198303,,0.16596375405788422,,
48,13599,,,,0.5882353186607361,,0.18867652118206024,,
48,13649,,,,0.589915931224823,,0.15923701226711273,,
48,13670,,,,,,,0.5207115411758423,0.24016885459423065
48,13670,,,0.4933319687843323,,0.2279672622680664,,,
49,13699,,,,0.729411780834198,,0.15654322504997253,,
49,13749,,,,0.5641438364982605,,0.20240241289138794,,
49,13799,,,,0.4901960790157318,,0.1925767958164215,,
49,13849,,,,0.4104166626930237,,0.2074757218360901,,
49,13899,,,,0.5729166865348816,,0.1803669035434723,,
49,13949,,,,0.20555555820465088,,0.3277793526649475,,
49,13949,,,,,,,0.5162251591682434,0.24322843551635742
49,13949,,,0.4856377840042114,,0.2288520634174347,,,
50,13999,,,,0.5494791865348816,,0.25426530838012695,,
50,14049,,,,0.5240740776062012,,0.20432884991168976,,
50,14099,,,,0.2689075469970703,,0.3275546729564667,,
50,14149,,,,0.49864256381988525,,0.2126854658126831,,
50,14199,,,,0.5475113391876221,,0.19406604766845703,,
50,14228,,,,,,,0.5138368606567383,0.2392224371433258
50,14228,,,0.489692360162735,,0.22654633224010468,,,
51,14249,,,,0.7149999737739563,,0.1539410799741745,,
51,14299,,,,0.3125,,0.2754005789756775,,
51,14349,,,,0.5703703761100769,,0.24809835851192474,,
51,14399,,,,0.7879464626312256,,0.15689635276794434,,
51,14449,,,,0.43137258291244507,,0.26826149225234985,,
51,14499,,,,0.3578431308269501,,0.234919011592865,,
51,14507,,,,,,,0.5163516998291016,0.2389235496520996
51,14507,,,0.4957239627838135,,0.223002627491951,,,
52,14549,,,,0.37938597798347473,,0.24869945645332336,,
52,14599,,,,0.45168066024780273,,0.17989492416381836,,
52,14649,,,,0.5235294103622437,,0.17029106616973877,,
52,14699,,,,0.5647059082984924,,0.20807038247585297,,
52,14749,,,,0.5504807829856873,,0.2006818652153015,,
52,14786,,,,,,,0.5184739232063293,0.23952460289001465
52,14786,,,0.4946041703224182,,0.22495460510253906,,,
53,14799,,,,0.5625,,0.20012825727462769,,
53,14849,,,,0.4971988797187805,,0.2426692098379135,,
53,14899,,,,0.3958333432674408,,0.2237241268157959,,
53,14949,,,,0.3958333432674408,,0.21197423338890076,,
53,14999,,,,0.4313725531101227,,0.22306528687477112,,
53,15049,,,,0.4436974823474884,,0.236343115568161,,
53,15065,,,,,,,0.5201604962348938,0.24054981768131256
53,15065,,,0.49915581941604614,,0.22363246977329254,,,
54,15099,,,,0.5958333611488342,,0.17676658928394318,,
54,15149,,,,0.5146198868751526,,0.23485222458839417,,
54,15199,,,,0.3541666567325592,,0.21602797508239746,,
54,15249,,,,0.49259257316589355,,0.22728663682937622,,
54,15299,,,,0.3921568691730499,,0.24684053659439087,,
54,15344,,,,,,,0.5251542329788208,0.24049344658851624
54,15344,,,0.49744734168052673,,0.2245427519083023,,,
55,15349,,,,0.49464285373687744,,0.2517341077327728,,
55,15399,,,,0.6078431606292725,,0.17650628089904785,,
55,15449,,,,0.5882353186607361,,0.19915693998336792,,
55,15499,,,,0.3611111044883728,,0.281205952167511,,
55,15549,,,,0.5764706134796143,,0.2474203258752823,,
55,15599,,,,0.3844697177410126,,0.21648843586444855,,
55,15623,,,,,,,0.5223311185836792,0.24399086833000183
55,15623,,,0.4983043670654297,,0.22220195829868317,,,
56,15649,,,,0.3123249113559723,,0.28516095876693726,,
56,15699,,,,0.6008771657943726,,0.21704253554344177,,
56,15749,,,,0.18346360325813293,,0.3209480345249176,,
56,15799,,,,0.5425925850868225,,0.22883297502994537,,
56,15849,,,,0.714755654335022,,0.1586207151412964,,
56,15899,,,,0.43790850043296814,,0.21291819214820862,,
56,15902,,,,,,,0.5238270163536072,0.2445584088563919
56,15902,,,0.5051566958427429,,0.22185726463794708,,,
57,15949,,,,0.5,,0.20000773668289185,,
57,15999,,,,0.43137258291244507,,0.29648536443710327,,
57,16049,,,,0.5542763471603394,,0.22192513942718506,,
57,16099,,,,0.5704948902130127,,0.21260735392570496,,
57,16149,,,,0.5290043950080872,,0.2095329463481903,,
57,16181,,,,,,,0.5246146321296692,0.24157126247882843
57,16181,,,0.5056278109550476,,0.21985439956188202,,,
58,16199,,,,0.5598958730697632,,0.17681759595870972,,
58,16249,,,,0.45202019810676575,,0.20204472541809082,,
58,16299,,,,0.6575630307197571,,0.20780521631240845,,
58,16349,,,,0.28333336114883423,,0.3240857720375061,,
58,16399,,,,0.4544695019721985,,0.2612304985523224,,
58,16449,,,,0.2549019753932953,,0.2518892288208008,,
58,16460,,,,,,,0.5156906843185425,0.2394251674413681
58,16460,,,0.5051968693733215,,0.22102820873260498,,,
59,16499,,,,0.6337946653366089,,0.19706030189990997,,
59,16549,,,,0.38859182596206665,,0.25874441862106323,,
59,16599,,,,0.41498318314552307,,0.29102087020874023,,
59,16649,,,,0.7048768401145935,,0.17430070042610168,,
59,16699,,,,0.5194805264472961,,0.23371095955371857,,
59,16739,,,,,,,0.5262240171432495,0.24588614702224731
59,16739,,,0.5152037143707275,,0.21705850958824158,,,
60,16749,,,,0.5,,0.16475942730903625,,
60,16799,,,,0.6470588445663452,,0.15490004420280457,,
60,16849,,,,0.4313725531101227,,0.2336483895778656,,
60,16899,,,,0.5820106267929077,,0.18750160932540894,,
60,16949,,,,0.5166666507720947,,0.2306162267923355,,
60,16999,,,,0.5462185144424438,,0.20528441667556763,,
60,17018,,,,,,,0.5237863659858704,0.2423136681318283
60,17018,,,0.5162808299064636,,0.216018944978714,,,
61,17049,,,,0.46035805344581604,,0.22992174327373505,,
61,17099,,,,0.6031249761581421,,0.19489063322544098,,
61,17149,,,,0.5783476233482361,,0.1894209086894989,,
61,17199,,,,0.3968254029750824,,0.2540992498397827,,
61,17249,,,,0.4615384638309479,,0.29055503010749817,,
61,17297,,,,,,,0.525769054889679,0.24064522981643677
61,17297,,,0.5190261006355286,,0.215120330452919,,,
62,17299,,,,0.5130718946456909,,0.20875023305416107,,
62,17349,,,,0.5686274766921997,,0.20115689933300018,,
62,17399,,,,0.32499998807907104,,0.22764000296592712,,
62,17449,,,,0.2899159789085388,,0.2723875045776367,,
62,17499,,,,0.5588235259056091,,0.21758444607257843,,
62,17549,,,,0.5750000476837158,,0.22217179834842682,,
62,17576,,,,,,,0.513817548751831,0.2457442581653595
62,17576,,,0.5090223550796509,,0.21787288784980774,,,
63,17599,,,,0.4848484992980957,,0.20380955934524536,,
63,17649,,,,0.5462185144424438,,0.18412360548973083,,
63,17699,,,,0.7272727489471436,,0.17871038615703583,,
63,17749,,,,0.6111111640930176,,0.212645024061203,,
63,17799,,,,0.550000011920929,,0.2083340287208557,,
63,17849,,,,0.5490196347236633,,0.18592345714569092,,
