epoch,step,test F1 Score,test_loss,training F1 Score_epoch,training F1 Score_step,training_loss_epoch,training_loss_step,validation F1 Score,validation_loss
5,1673,,,0.3970583379268646,,0.26054227352142334,,,
6,1699,,,,0.615686297416687,,0.27130237221717834,,
6,1749,,,,0.5729166865348816,,0.20469996333122253,,
6,1799,,,,0.3291666805744171,,0.27977901697158813,,
6,1849,,,,0.5355263352394104,,0.23841595649719238,,
6,1899,,,,0.2976190447807312,,0.281994104385376,,
6,1949,,,,0.6414566040039062,,0.1686772108078003,,
6,1952,,,,,,,0.4871695041656494,0.24079029262065887
6,1952,,,0.42248955368995667,,0.2562035620212555,,,
7,1999,,,,0.6895425319671631,,0.204180508852005,,
7,2049,,,,0.45359477400779724,,0.2609017789363861,,
7,2099,,,,0.6410911679267883,,0.2026817500591278,,
7,2149,,,,0.3541666567325592,,0.25314730405807495,,
7,2199,,,,0.3137255012989044,,0.2951629161834717,,
7,2231,,,,,,,0.49392324686050415,0.23958340287208557
7,2231,,,0.44876158237457275,,0.2502366304397583,,,
8,2249,,,,0.4854166507720947,,0.264541894197464,,
8,2299,,,,0.5961538553237915,,0.19963069260120392,,
8,2349,,,,0.5054824352264404,,0.21578410267829895,,
8,2399,,,,0.5837104320526123,,0.18986642360687256,,
8,2449,,,,0.5620914697647095,,0.23312821984291077,,
8,2499,,,,0.25,,0.265794575214386,,
8,2510,,,,,,,0.48526865243911743,0.24709096550941467
8,2510,,,0.44064611196517944,,0.24780763685703278,,,
9,2549,,,,0.612500011920929,,0.20250511169433594,,
9,2599,,,,0.5546218752861023,,0.19575053453445435,,
9,2649,,,,0.5558823347091675,,0.21377898752689362,,
9,2699,,,,0.31089743971824646,,0.2904297411441803,,
9,2749,,,,0.2689075767993927,,0.2436121702194214,,
9,2789,,,,,,,0.5052093863487244,0.23927739262580872
9,2789,,,0.44159790873527527,,0.24662797152996063,,,
10,2799,,,,0.3445378243923187,,0.25795572996139526,,
10,2849,,,,0.5436328649520874,,0.2264440804719925,,
10,2899,,,,0.6150209903717041,,0.18216514587402344,,
10,2949,,,,0.3970588147640228,,0.2359500527381897,,
10,2999,,,,0.47697368264198303,,0.21968115866184235,,
10,3049,,,,0.35113635659217834,,0.25845834612846375,,
10,3068,,,,,,,0.5003213286399841,0.23977883160114288
10,3068,,,0.4511154890060425,,0.24307097494602203,,,
11,3099,,,,0.4861111044883728,,0.18573835492134094,,
11,3149,,,,0.48148149251937866,,0.21573728322982788,,
11,3199,,,,0.6000000238418579,,0.21009324491024017,,
11,3249,,,,0.4588235318660736,,0.29037797451019287,,
11,3299,,,,0.28021979331970215,,0.25236231088638306,,
11,3347,,,,,,,0.5009495615959167,0.2344558835029602
11,3347,,,0.462698757648468,,0.23892104625701904,,,
12,3349,,,,0.22058823704719543,,0.2880380153656006,,
12,3399,,,,0.4173280894756317,,0.27038219571113586,,
12,3449,,,,0.6350877285003662,,0.1826334446668625,,
12,3499,,,,0.4621849060058594,,0.28649473190307617,,
12,3549,,,,0.6924019455909729,,0.15801376104354858,,
12,3599,,,,0.35524797439575195,,0.2642920911312103,,
12,3626,,,,,,,0.5090657472610474,0.23488806188106537
12,3626,,,0.4703020751476288,,0.23723173141479492,,,
13,3649,,,,0.7411764860153198,,0.1790974885225296,,
13,3699,,,,0.5183823704719543,,0.1931895613670349,,
13,3749,,,,0.5299145579338074,,0.21192607283592224,,
13,3799,,,,0.462184876203537,,0.21636910736560822,,
13,3849,,,,0.6057692766189575,,0.21185152232646942,,
13,3899,,,,0.4958791136741638,,0.21631832420825958,,
13,3905,,,,,,,0.5009443759918213,0.23458683490753174
13,3905,,,0.4747287929058075,,0.23693683743476868,,,
14,3949,,,,0.43529412150382996,,0.2414928674697876,,
14,3999,,,,0.49707600474357605,,0.21335573494434357,,
14,4049,,,,0.7083333134651184,,0.17841796576976776,,
14,4099,,,,0.5882352590560913,,0.17734815180301666,,
14,4149,,,,0.6666666865348816,,0.18606793880462646,,
14,4184,,,,,,,0.4851289689540863,0.23898033797740936
14,4184,,,0.48171189427375793,,0.233027383685112,,,
15,4199,,,,0.22875818610191345,,0.31043416261672974,,
15,4249,,,,0.3571428656578064,,0.2716398239135742,,
15,4299,,,,0.5857142806053162,,0.210285022854805,,
15,4349,,,,0.34397760033607483,,0.2961008548736572,,
15,4399,,,,0.5091911554336548,,0.22879375517368317,,
15,4449,,,,0.32894736528396606,,0.26620906591415405,,
15,4463,,,,,,,0.48280033469200134,0.2317105084657669
15,4463,,,0.4841134548187256,,0.22982391715049744,,,
16,4499,,,,0.6490384340286255,,0.1475137174129486,,
16,4549,,,,0.4754902124404907,,0.26182955503463745,,
16,4599,,,,0.4935064911842346,,0.2482137233018875,,
16,4649,,,,0.6000000238418579,,0.1795535385608673,,
16,4699,,,,0.6050505638122559,,0.21479587256908417,,
16,4742,,,,,,,0.5017520785331726,0.23021012544631958
16,4742,,,0.4878442585468292,,0.22896742820739746,,,
17,4749,,,,0.37922078371047974,,0.29326990246772766,,
17,4799,,,,0.6964912414550781,,0.24689508974552155,,
17,4849,,,,0.5399159789085388,,0.2532012462615967,,
17,4899,,,,0.6604167222976685,,0.16232942044734955,,
17,4949,,,,0.4117647111415863,,0.2878258228302002,,
17,4999,,,,0.34375,,0.23733851313591003,,
17,5021,,,,,,,0.48871225118637085,0.23397812247276306
17,5021,,,0.4983558654785156,,0.2253420650959015,,,
18,5049,,,,0.5041667222976685,,0.19273215532302856,,
18,5099,,,,0.699999988079071,,0.13622188568115234,,
18,5149,,,,0.6323529481887817,,0.17932111024856567,,
18,5199,,,,0.468421071767807,,0.22260797023773193,,
18,5249,,,,0.536017656326294,,0.24375835061073303,,
18,5299,,,,0.6041666269302368,,0.21503235399723053,,
18,5300,,,,,,,0.5428417325019836,0.22831520438194275
18,5300,,,0.4988338053226471,,0.22362352907657623,,,
19,5349,,,,0.4852941334247589,,0.17773601412773132,,
19,5399,,,,0.26336899399757385,,0.3325599431991577,,
19,5449,,,,0.44817930459976196,,0.24421685934066772,,
19,5499,,,,0.5165441036224365,,0.16811659932136536,,
19,5549,,,,0.38236621022224426,,0.2536733150482178,,
19,5579,,,,,,,0.5272745490074158,0.22822198271751404
19,5579,,,0.5071612596511841,,0.221406951546669,,,
20,5599,,,,0.6039215922355652,,0.19284740090370178,,
20,5649,,,,0.4868420958518982,,0.26738011837005615,,
20,5699,,,,0.4784314036369324,,0.24621129035949707,,
20,5749,,,,0.40454548597335815,,0.2873929738998413,,
20,5799,,,,0.5597572922706604,,0.25850287079811096,,
20,5849,,,,0.4322916567325592,,0.24728092551231384,,
20,5858,,,,,,,0.5134640336036682,0.23446093499660492
20,5858,,,0.5192813277244568,,0.21812880039215088,,,
21,5899,,,,0.46315789222717285,,0.3255164623260498,,
21,5949,,,,0.46632999181747437,,0.24571728706359863,,
21,5999,,,,0.5610501170158386,,0.20533064007759094,,
21,6049,,,,0.29411765933036804,,0.23287798464298248,,
21,6099,,,,0.37916669249534607,,0.23517590761184692,,
21,6137,,,,,,,0.5344277620315552,0.22966314852237701
21,6137,,,0.5237758755683899,,0.21791136264801025,,,
22,6149,,,,0.6487889289855957,,0.16846372187137604,,
22,6199,,,,0.5902777910232544,,0.17282313108444214,,
22,6249,,,,0.4424603283405304,,0.19886177778244019,,
22,6299,,,,0.2964743673801422,,0.2367783784866333,,
22,6349,,,,0.5098039507865906,,0.2191324532032013,,
22,6399,,,,0.6319444179534912,,0.184029683470726,,
22,6416,,,,,,,0.5451623797416687,0.23316507041454315
22,6416,,,0.5273473262786865,,0.2158714234828949,,,
23,6449,,,,0.35810112953186035,,0.25786083936691284,,
23,6499,,,,0.48627451062202454,,0.21495190262794495,,
23,6549,,,,0.3450980484485626,,0.3078462779521942,,
23,6599,,,,0.6207983493804932,,0.16604210436344147,,
23,6649,,,,0.4513888955116272,,0.3007962703704834,,
23,6695,,,,,,,0.5346512198448181,0.2347087413072586
23,6695,,,0.5339300036430359,,0.2135811746120453,,,
24,6699,,,,0.4490131437778473,,0.19124779105186462,,
24,6749,,,,0.6361991167068481,,0.1877223551273346,,
24,6799,,,,0.7141382694244385,,0.18404999375343323,,
24,6849,,,,0.5208333134651184,,0.28307798504829407,,
24,6899,,,,0.31216931343078613,,0.2260797917842865,,
24,6949,,,,0.385026752948761,,0.2189340591430664,,
24,6974,,,,,,,0.5520679354667664,0.2332732230424881
24,6974,,,0.5432195067405701,,0.21030782163143158,,,
25,6999,,,,0.39181819558143616,,0.22587519884109497,,
25,7049,,,,0.43421050906181335,,0.2752728760242462,,
25,7099,,,,0.5656108260154724,,0.21190623939037323,,
25,7149,,,,0.7689732313156128,,0.16388531029224396,,
25,7199,,,,0.6607142686843872,,0.1496773362159729,,
25,7249,,,,0.5688509345054626,,0.23216989636421204,,
25,7253,,,,,,,0.5245059728622437,0.24026060104370117
25,7253,,,0.556255578994751,,0.20758041739463806,,,
26,7299,,,,0.5665634870529175,,0.2670556902885437,,
26,7349,,,,0.7873303294181824,,0.12474203109741211,,
26,7399,,,,0.3593984842300415,,0.25757238268852234,,
26,7449,,,,0.8081448078155518,,0.12087102234363556,,
26,7499,,,,0.3477209210395813,,0.3134514391422272,,
26,7532,,,,,,,0.5703679919242859,0.23346483707427979
26,7532,,,0.5689293742179871,,0.2054046392440796,,,
27,7549,,,,0.5740740895271301,,0.18034464120864868,,
27,7599,,,,0.37254902720451355,,0.2605436444282532,,
27,7649,,,,0.7549341917037964,,0.14465297758579254,,
27,7699,,,,0.7102272510528564,,0.15825262665748596,,
27,7749,,,,0.4861111044883728,,0.21396827697753906,,
27,7799,,,,0.6184012293815613,,0.16760249435901642,,
27,7811,,,,,,,0.550837516784668,0.23339812457561493
27,7811,,,0.5598817467689514,,0.20402635633945465,,,
28,7849,,,,0.7764706015586853,,0.16751140356063843,,
28,7899,,,,0.5729166865348816,,0.23671036958694458,,
28,7949,,,,0.7410714626312256,,0.15715408325195312,,
28,7999,,,,0.7473958134651184,,0.15896150469779968,,
28,8049,,,,0.7189542651176453,,0.22362451255321503,,
28,8090,,,,,,,0.5508231520652771,0.23370222747325897
28,8090,,,0.5801295638084412,,0.2008819729089737,,,
29,8099,,,,0.800000011920929,,0.1195826455950737,,
29,8149,,,,0.49948397278785706,,0.23308558762073517,,
29,8199,,,,0.6816608905792236,,0.18075251579284668,,
29,8249,,,,0.5555555820465088,,0.2658579349517822,,
29,8299,,,,0.4444444477558136,,0.30335748195648193,,
29,8349,,,,0.5069444179534912,,0.1620693951845169,,
29,8369,,,,,,,0.5611928701400757,0.23242613673210144
29,8369,,,0.5879738330841064,,0.199904203414917,,,
30,8399,,,,0.3952922224998474,,0.17378875613212585,,
30,8449,,,,0.5428571701049805,,0.23800702393054962,,
30,8499,,,,0.6352941393852234,,0.14567142724990845,,
30,8549,,,,0.6388888359069824,,0.20430482923984528,,
30,8599,,,,0.7469105124473572,,0.17660462856292725,,
30,8648,,,,,,,0.5723209977149963,0.23359832167625427
30,8648,,,0.5949685573577881,,0.1980639398097992,,,
31,8649,,,,0.6633986830711365,,0.18879058957099915,,
31,8699,,,,0.6566845178604126,,0.1415368616580963,,
31,8749,,,,0.4929972290992737,,0.22262147068977356,,
31,8799,,,,0.703125,,0.1338644027709961,,
31,8849,,,,0.52800452709198,,0.23556283116340637,,
31,8899,,,,0.7631089091300964,,0.1787962019443512,,
31,8927,,,,,,,0.5865966081619263,0.23138020932674408
31,8927,,,0.6039367318153381,,0.19348293542861938,,,
32,8949,,,,0.433096319437027,,0.2744293212890625,,
32,8999,,,,0.5733333230018616,,0.23175925016403198,,
32,9049,,,,0.5935828685760498,,0.1976037472486496,,
32,9099,,,,0.3930283188819885,,0.24989557266235352,,
32,9149,,,,0.6062078475952148,,0.19426491856575012,,
32,9199,,,,0.7074074149131775,,0.19235214591026306,,
32,9206,,,,,,,0.5883385539054871,0.2318396121263504
32,9206,,,0.6084964275360107,,0.1937851458787918,,,
33,9249,,,,0.6838768124580383,,0.1980348825454712,,
33,9299,,,,0.7115384340286255,,0.1532401740550995,,
33,9349,,,,0.5277777910232544,,0.1593162715435028,,
33,9399,,,,0.7564499378204346,,0.13881491124629974,,
33,9449,,,,0.8083333373069763,,0.15247535705566406,,
33,9485,,,,,,,0.5628154277801514,0.23765157163143158
33,9485,,,0.6095917820930481,,0.19039036333560944,,,
34,9499,,,,0.6676587462425232,,0.13169395923614502,,
34,9549,,,,0.6617647409439087,,0.13893258571624756,,
34,9599,,,,0.5252100825309753,,0.1817202866077423,,
34,9649,,,,0.7127193212509155,,0.1295142024755478,,
34,9699,,,,0.6029411554336548,,0.17029470205307007,,
34,9749,,,,0.7875000238418579,,0.14363357424736023,,
34,9764,,,,,,,0.5627092719078064,0.24120783805847168
34,9764,,,0.6229890584945679,,0.1872633844614029,,,
35,9799,,,,0.4339447319507599,,0.23591694235801697,,
35,9849,,,,0.8201087117195129,,0.11030252277851105,,
35,9899,,,,0.8506786823272705,,0.09308716654777527,,
35,9949,,,,0.644385039806366,,0.17185449600219727,,
35,9999,,,,0.5686274766921997,,0.17640148103237152,,
35,10043,,,,,,,0.5709969401359558,0.23874956369400024
35,10043,,,0.6266655921936035,,0.18533508479595184,,,
36,10049,,,,0.6313725709915161,,0.16730937361717224,,
36,10099,,,,0.7962963581085205,,0.14870962500572205,,
36,10149,,,,0.5812499523162842,,0.1991690993309021,,
36,10199,,,,0.5885584950447083,,0.21542046964168549,,
36,10249,,,,0.5334967374801636,,0.20681725442409515,,
36,10299,,,,0.5404844284057617,,0.23661312460899353,,
36,10322,,,,,,,0.5370144248008728,0.23876821994781494
36,10322,,,0.6324437260627747,,0.18428635597229004,,,
37,10349,,,,0.7767857313156128,,0.129806250333786,,
37,10399,,,,0.583778977394104,,0.20933446288108826,,
37,10449,,,,0.8125,,0.10651568323373795,,
37,10499,,,,0.5473684072494507,,0.24501895904541016,,
37,10549,,,,0.6513158082962036,,0.15213534235954285,,
37,10599,,,,0.8659090995788574,,0.1041354089975357,,
37,10601,,,,,,,0.5729573369026184,0.2438555359840393
37,10601,,,0.6362144947052002,,0.18163858354091644,,,
38,10649,,,,0.36250001192092896,,0.2338179498910904,,
38,10699,,,,0.841911792755127,,0.12541428208351135,,
38,10749,,,,0.5267857313156128,,0.3134898841381073,,
38,10799,,,,0.8052083253860474,,0.12316374480724335,,
38,10849,,,,0.8592592477798462,,0.11543317139148712,,
38,10880,,,,,,,0.5703255534172058,0.24377405643463135
38,10880,,,0.6560701131820679,,0.17812374234199524,,,
39,10899,,,,0.563025176525116,,0.1502048373222351,,
39,10949,,,,0.7365418672561646,,0.15772701799869537,,
39,10999,,,,0.7792173027992249,,0.15188714861869812,,
39,11049,,,,0.6745613813400269,,0.18972639739513397,,
39,11099,,,,0.6704334020614624,,0.2075403928756714,,
39,11149,,,,0.6078431606292725,,0.21124616265296936,,
39,11159,,,,,,,0.5699321031570435,0.24127304553985596
39,11159,,,0.6582663655281067,,0.17475838959217072,,,
40,11199,,,,0.6968428492546082,,0.1743655651807785,,
40,11249,,,,0.7087719440460205,,0.18868079781532288,,
40,11299,,,,0.49074074625968933,,0.21434321999549866,,
40,11349,,,,0.6000000238418579,,0.18685723841190338,,
40,11399,,,,0.8041666746139526,,0.1038728654384613,,
40,11438,,,,,,,0.5797086358070374,0.24618491530418396
40,11438,,,0.6566656827926636,,0.17410913109779358,,,
41,11449,,,,0.615686297416687,,0.16834789514541626,,
41,11499,,,,0.7183390855789185,,0.1555691957473755,,
41,11549,,,,0.5882353186607361,,0.15069174766540527,,
41,11599,,,,0.848739504814148,,0.18555432558059692,,
41,11649,,,,0.7604166865348816,,0.12450142204761505,,
41,11699,,,,0.4375939965248108,,0.28832167387008667,,
41,11717,,,,,,,0.571827232837677,0.2604736387729645
41,11717,,,0.6662583351135254,,0.17293371260166168,,,
42,11749,,,,0.6274510025978088,,0.21721285581588745,,
42,11799,,,,0.7653186321258545,,0.1490045189857483,,
42,11849,,,,0.658730149269104,,0.15238063037395477,,
42,11899,,,,0.6499999761581421,,0.1300314962863922,,
42,11949,,,,0.8235294222831726,,0.11413915455341339,,
42,11996,,,,,,,0.5972896218299866,0.25610828399658203
42,11996,,,0.6684377789497375,,0.170928955078125,,,
43,11999,,,,0.6784313917160034,,0.16625486314296722,,
43,12049,,,,0.6068376302719116,,0.21376726031303406,,
43,12099,,,,0.5386996865272522,,0.30582091212272644,,
43,12149,,,,0.7478632926940918,,0.1272556185722351,,
43,12199,,,,0.6370192766189575,,0.19401082396507263,,
43,12249,,,,0.7309597730636597,,0.1665516197681427,,
43,12275,,,,,,,0.5885205268859863,0.25189054012298584
43,12275,,,0.6756556630134583,,0.16989213228225708,,,
44,12299,,,,0.75,,0.16605864465236664,,
44,12349,,,,0.5882353186607361,,0.13996560871601105,,
44,12399,,,,0.4901960790157318,,0.17339281737804413,,
44,12449,,,,0.6907051205635071,,0.12524516880512238,,
44,12499,,,,0.5607843399047852,,0.17691026628017426,,
44,12549,,,,0.9411764740943909,,0.08349944651126862,,
44,12554,,,,,,,0.5994924306869507,0.24222415685653687
44,12554,,,0.6742331981658936,,0.16757231950759888,,,
45,12599,,,,0.800000011920929,,0.16833925247192383,,
45,12649,,,,0.7114108800888062,,0.12820011377334595,,
45,12699,,,,0.7450980544090271,,0.1368110328912735,,
45,12749,,,,0.5357624888420105,,0.2918950915336609,,
45,12799,,,,0.6363636255264282,,0.19843953847885132,,
45,12833,,,,,,,0.5868604183197021,0.24291637539863586
45,12833,,,0.6905807852745056,,0.16486752033233643,,,
46,12849,,,,0.7291666865348816,,0.10968820750713348,,
46,12899,,,,0.8039215207099915,,0.14673596620559692,,
46,12949,,,,0.8986742496490479,,0.11209532618522644,,
46,12999,,,,0.6811869144439697,,0.17252235114574432,,
46,13049,,,,0.5947712659835815,,0.22941437363624573,,
46,13099,,,,0.6414566040039062,,0.1786002218723297,,
46,13112,,,,,,,0.5776410698890686,0.25096407532691956
46,13112,,,0.6906405687332153,,0.16286078095436096,,,
47,13149,,,,0.6368420124053955,,0.17565138638019562,,
47,13199,,,,0.7140350937843323,,0.21687573194503784,,
47,13249,,,,0.8149038553237915,,0.1181214451789856,,
47,13299,,,,0.7012687921524048,,0.14083847403526306,,
47,13349,,,,0.7352941036224365,,0.11576774716377258,,
47,13391,,,,,,,0.5786041617393494,0.2655951678752899
47,13391,,,0.7021359205245972,,0.15937796235084534,,,
48,13399,,,,0.7777777910232544,,0.1309022754430771,,
48,13449,,,,0.6354497671127319,,0.18379472196102142,,
48,13499,,,,0.5892239212989807,,0.1850317120552063,,
48,13549,,,,0.7236111164093018,,0.12667754292488098,,
48,13599,,,,0.7222910523414612,,0.13191568851470947,,
48,13649,,,,0.7264705300331116,,0.11277894675731659,,
48,13670,,,,,,,0.5465939044952393,0.2812616527080536
48,13670,,,0.7049047350883484,,0.1559249609708786,,,
49,13699,,,,0.7908496856689453,,0.09024728089570999,,
49,13749,,,,0.7883838415145874,,0.1439530998468399,,
49,13799,,,,0.7843137383460999,,0.14135649800300598,,
49,13849,,,,0.8736110925674438,,0.09756112098693848,,
49,13899,,,,0.8645833134651184,,0.09638890624046326,,
49,13949,,,,0.5666667222976685,,0.2327881008386612,,
49,13949,,,,,,,0.5834917426109314,0.2735675573348999
49,13949,,,0.7075409889221191,,0.1557602435350418,,,
50,13999,,,,0.7053571343421936,,0.15924009680747986,,
50,14049,,,,0.7407407760620117,,0.15171489119529724,,
50,14099,,,,0.6431803703308105,,0.2239569127559662,,
50,14149,,,,0.6117647290229797,,0.15251196920871735,,
50,14199,,,,0.7832632660865784,,0.1634957194328308,,
50,14228,,,,,,,0.5650123357772827,0.26315122842788696
50,14228,,,0.6887753009796143,,0.15982340276241302,,,
51,14249,,,,0.7895833253860474,,0.10036364197731018,,
51,14299,,,,0.4523809552192688,,0.21791930496692657,,
51,14349,,,,0.738095223903656,,0.12017259001731873,,
51,14399,,,,0.881944477558136,,0.1012759655714035,,
51,14449,,,,0.6477124094963074,,0.16530051827430725,,
51,14499,,,,0.6064814925193787,,0.166960209608078,,
51,14507,,,,,,,0.5864987969398499,0.260029137134552
51,14507,,,0.6945359706878662,,0.15872523188591003,,,
52,14549,,,,0.6153509020805359,,0.17788533866405487,,
52,14599,,,,0.8990195989608765,,0.07778437435626984,,
52,14649,,,,0.743697464466095,,0.10746333003044128,,
52,14699,,,,0.8429065942764282,,0.12021146714687347,,
52,14749,,,,0.7600961327552795,,0.11846365034580231,,
52,14786,,,,,,,0.5670956969261169,0.27903565764427185
52,14786,,,0.7288310527801514,,0.146759495139122,,,
53,14799,,,,0.7145832777023315,,0.11881063878536224,,
53,14849,,,,0.7111111283302307,,0.14246055483818054,,
53,14899,,,,0.875,,0.11395955085754395,,
53,14949,,,,0.8250000476837158,,0.11597570776939392,,
53,14999,,,,0.5647059082984924,,0.20977549254894257,,
53,15049,,,,0.7210084199905396,,0.19072595238685608,,
53,15065,,,,,,,0.5849906802177429,0.2677428722381592
53,15065,,,0.7219776511192322,,0.14794117212295532,,,
54,15099,,,,0.6930147409439087,,0.14095179736614227,,
54,15149,,,,0.8576555252075195,,0.1182790994644165,,
54,15199,,,,0.7575758099555969,,0.10335463285446167,,
54,15249,,,,0.7666666507720947,,0.16107630729675293,,
54,15299,,,,0.7777183055877686,,0.11036013066768646,,
54,15344,,,,,,,0.5945718288421631,0.26870718598365784
54,15344,,,0.7210215926170349,,0.14942455291748047,,,
55,15349,,,,0.8090277910232544,,0.1356920301914215,,
55,15399,,,,0.800000011920929,,0.10549141466617584,,
55,15449,,,,0.6890756487846375,,0.1838308572769165,,
55,15499,,,,0.5814394354820251,,0.16940852999687195,,
55,15549,,,,0.881941556930542,,0.09140431880950928,,
55,15599,,,,0.7038690447807312,,0.1526261270046234,,
55,15623,,,,,,,0.5748131275177002,0.2842635214328766
55,15623,,,0.7191362380981445,,0.1481824666261673,,,
56,15649,,,,0.46498602628707886,,0.20322582125663757,,
56,15699,,,,0.7459825873374939,,0.16237324476242065,,
56,15749,,,,0.5142282247543335,,0.24374324083328247,,
56,15799,,,,0.8703703880310059,,0.08264991641044617,,
56,15849,,,,0.796875,,0.10095345973968506,,
56,15899,,,,0.9084967374801636,,0.0848880186676979,,
56,15902,,,,,,,0.585215151309967,0.2858596444129944
56,15902,,,0.7259823083877563,,0.1450071632862091,,,
57,15949,,,,0.38141027092933655,,0.182760551571846,,
57,15999,,,,0.7955882549285889,,0.11959992349147797,,
57,16049,,,,0.7867324948310852,,0.11916476488113403,,
57,16099,,,,0.738364040851593,,0.12920750677585602,,
57,16149,,,,0.8580247163772583,,0.10352449119091034,,
57,16181,,,,,,,0.5892634987831116,0.2830689549446106
57,16181,,,0.7266316413879395,,0.14449162781238556,,,
58,16199,,,,0.7065826654434204,,0.1273382604122162,,
58,16249,,,,0.7314814925193787,,0.1396258920431137,,
58,16299,,,,0.8235294222831726,,0.09259139001369476,,
58,16349,,,,0.6500000357627869,,0.1938146948814392,,
58,16399,,,,0.7569249868392944,,0.13607284426689148,,
58,16449,,,,0.6117647290229797,,0.15123790502548218,,
58,16460,,,,,,,0.5995149612426758,0.2860930263996124
58,16460,,,0.7352232336997986,,0.14293648302555084,,,
59,16499,,,,0.813725471496582,,0.11623506247997284,,
59,16549,,,,0.5882353186607361,,0.16772937774658203,,
59,16599,,,,0.5714647173881531,,0.1810992956161499,,
59,16649,,,,0.7882353067398071,,0.09461209177970886,,
59,16699,,,,0.634531557559967,,0.20655936002731323,,
59,16739,,,,,,,0.5807512998580933,0.2925470173358917
59,16739,,,0.7445049285888672,,0.13876453042030334,,,
60,16749,,,,0.814393937587738,,0.11257079243659973,,
60,16799,,,,0.8278509378433228,,0.0905093252658844,,
60,16849,,,,0.7598038911819458,,0.13484781980514526,,
60,16899,,,,0.7452991604804993,,0.13073214888572693,,
60,16949,,,,0.7101190686225891,,0.13462229073047638,,
60,16999,,,,0.85467129945755,,0.09597810357809067,,
60,17018,,,,,,,0.5742143988609314,0.279442697763443
60,17018,,,0.7460188269615173,,0.14057521522045135,,,
61,17049,,,,0.6627450585365295,,0.19992104172706604,,
61,17099,,,,0.8666666746139526,,0.0853109285235405,,
61,17149,,,,0.8333333134651184,,0.09043405205011368,,
61,17199,,,,0.6608465909957886,,0.1539973020553589,,
61,17249,,,,0.8813474178314209,,0.10872462391853333,,
61,17297,,,,,,,0.5843451023101807,0.29587268829345703
61,17297,,,0.7535192966461182,,0.13590997457504272,,,
62,17299,,,,0.6678363084793091,,0.1396908313035965,,
62,17349,,,,0.7111111283302307,,0.12715229392051697,,
62,17399,,,,0.5859375,,0.14682264626026154,,
62,17449,,,,0.585721492767334,,0.19962722063064575,,
62,17499,,,,0.9140271544456482,,0.09028662741184235,,
62,17549,,,,0.7529761791229248,,0.1843177080154419,,
62,17576,,,,,,,0.5993359088897705,0.2942204177379608
62,17576,,,0.7460043430328369,,0.13500261306762695,,,
63,17599,,,,0.8043530583381653,,0.10917967557907104,,
63,17649,,,,0.7678571343421936,,0.12656286358833313,,
63,17699,,,,0.7923280596733093,,0.07481805980205536,,
63,17749,,,,0.6962963342666626,,0.14757759869098663,,
63,17799,,,,0.8080808520317078,,0.11196290701627731,,
